ID,CNG ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
3,6,Station Road,Kamarpara,3.77459,3.77459,3.87459,6.76274,0,0.1,2.88815,0.1,2.98815
7,7,Station Road,Kamarpara,6.07775,6.07775,7.40324,8.50646,0,1.32549,1.10322,1.32549,2.42871
8,7,Station Road,Kamarpara,7.30324,7.30324,7.40324,8.50646,0,0.1,1.10322,0.1,1.20322
12,6,Kamarpara,Station Road,8.41374,8.41374,8.51374,8.60536,0,0.1,0.091623,0.1,0.191623
6,2,Kamarpara,Station Road,6.07616,6.07616,8.82501,9.23547,0,2.74885,0.410454,2.74885,3.15931
14,2,Kamarpara,Station Road,8.72501,8.72501,8.82501,9.23547,0,0.1,0.410454,0.1,0.510454
5,4,Kamarpara,Station Road,5.52772,5.52772,9.07765,12.0509,0,3.54993,2.97327,3.54993,6.52319
9,4,Kamarpara,Station Road,7.6094,7.6094,9.07765,12.0509,0,1.46825,2.97327,1.46825,4.44152
13,4,Kamarpara,Station Road,8.4155,8.4155,9.07765,12.0509,0,0.662148,2.97327,0.662148,3.63541
15,4,Kamarpara,Station Road,8.97765,8.97765,9.07765,12.0509,0,0.1,2.97327,0.1,3.07327
1,8,Station Road,Kamarpara,0.789798,0.789798,11.0491,12.4254,0,10.2593,1.37636,10.2593,11.6356
11,8,Station Road,Kamarpara,8.25976,8.25976,11.0491,12.4254,0,2.7893,1.37636,2.7893,4.16566
19,8,Station Road,Kamarpara,10.9491,10.9491,11.0491,12.4254,0,0.1,1.37636,0.1,1.47636
2,5,Kamarpara,Station Road,2.77595,2.77595,12.597,12.6003,0,9.82107,0.00328485,9.82107,9.82436
10,5,Kamarpara,Station Road,8.12509,8.12509,12.597,12.6003,0,4.47194,0.00328485,4.47194,4.47522
16,5,Kamarpara,Station Road,9.6892,9.6892,12.597,12.6003,0,2.90782,0.00328485,2.90782,2.91111
18,5,Kamarpara,Station Road,10.6432,10.6432,12.597,12.6003,0,1.95383,0.00328485,1.95383,1.95712
21,5,Kamarpara,Station Road,12.497,12.497,12.597,12.6003,0,0.1,0.00328485,0.1,0.103285
20,6,Station Road,Kamarpara,11.3044,11.3044,11.4044,14.6249,0,0.1,3.2205,0.1,3.3205
27,6,Kamarpara,Station Road,16.5602,16.5602,16.6602,16.8729,0,0.1,0.212728,0.1,0.312728
30,6,Station Road,Kamarpara,17.9001,17.9001,18.0001,18.4491,0,0.1,0.449025,0.1,0.549025
25,7,Kamarpara,Station Road,14.27,14.27,19.8661,20.1069,0,5.59609,0.240716,5.59609,5.83681
32,7,Kamarpara,Station Road,19.7661,19.7661,19.8661,20.1069,0,0.1,0.240716,0.1,0.340716
29,2,Station Road,Kamarpara,17.7848,17.7848,19.9435,20.6577,0,2.15867,0.714235,2.15867,2.87291
33,2,Station Road,Kamarpara,19.8435,19.8435,19.9435,20.6577,0,0.1,0.714235,0.1,0.814235
38,6,Kamarpara,Station Road,23.7572,23.7572,23.8572,24.9024,0,0.1,1.04521,0.1,1.14521
39,1,Kamarpara,Station Road,23.9214,23.9214,24.0214,25.241,0,0.1,1.21958,0.1,1.31958
22,4,Station Road,Kamarpara,12.5064,12.5064,22.8909,26.3361,0,10.3845,3.44519,10.3845,13.8297
26,4,Station Road,Kamarpara,14.4378,14.4378,22.8909,26.3361,0,8.4531,3.44519,8.4531,11.8983
36,4,Station Road,Kamarpara,21.9975,21.9975,22.8909,26.3361,0,0.893445,3.44519,0.893445,4.33864
37,4,Station Road,Kamarpara,22.7909,22.7909,22.8909,26.3361,0,0.1,3.44519,0.1,3.54519
31,8,Kamarpara,Station Road,18.6435,18.6435,28.5546,29.552,0,9.91106,0.997461,9.91106,10.9085
35,8,Kamarpara,Station Road,20.6407,20.6407,28.5546,29.552,0,7.91391,0.997461,7.91391,8.91138
46,8,Kamarpara,Station Road,28.4546,28.4546,28.5546,29.552,0,0.1,0.997461,0.1,1.09746
49,1,Station Road,Kamarpara,32.2446,32.2446,32.3446,32.5463,0,0.1,0.201698,0.1,0.301698
34,3,Kamarpara,Station Road,19.9614,19.9614,33.7098,33.7327,0,13.7484,0.0228276,13.7484,13.7713
53,3,Kamarpara,Station Road,32.9639,32.9639,33.7098,33.7327,0,0.7459,0.0228276,0.7459,0.768728
