ID,CNG ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
1,1,Kamarpara,Station Road,0.649388,0.649388,0.749388,1.93129,0,0.1,1.1819,0.1,1.2819
7,6,Station Road,Kamarpara,1.76312,1.76312,1.86312,2.07201,0,0.1,0.20889,0.1,0.30889
2,3,Kamarpara,Station Road,1.05318,1.05318,1.70418,3.48072,0,0.651007,1.77654,0.651007,2.42754
5,3,Kamarpara,Station Road,1.18782,1.18782,1.70418,3.48072,0,0.516364,1.77654,0.516364,2.2929
6,3,Kamarpara,Station Road,1.60418,1.60418,1.70418,3.48072,0,0.1,1.77654,0.1,1.87654
4,7,Station Road,Kamarpara,1.17138,1.17138,3.6779,3.7131,0,2.50651,0.0352038,2.50651,2.54172
9,7,Station Road,Kamarpara,3.5779,3.5779,3.6779,3.7131,0,0.1,0.0352038,0.1,0.135204
11,7,Kamarpara,Station Road,6.65179,6.65179,7.37466,8.83096,0,0.722874,1.4563,0.722874,2.17917
14,7,Kamarpara,Station Road,7.27466,7.27466,7.37466,8.83096,0,0.1,1.4563,0.1,1.5563
15,1,Station Road,Kamarpara,8.63238,8.63238,8.73238,9.34876,0,0.1,0.616376,0.1,0.716376
19,1,Kamarpara,Station Road,11.1205,11.1205,11.2205,11.7145,0,0.1,0.494023,0.1,0.594023
21,6,Kamarpara,Station Road,11.766,11.766,11.866,12.5282,0,0.1,0.662241,0.1,0.762241
23,1,Station Road,Kamarpara,12.2373,12.2373,12.3373,13.4146,0,0.1,1.07722,0.1,1.17722
3,8,Station Road,Kamarpara,1.06069,1.06069,14.4047,14.6093,0,13.344,0.204615,13.344,13.5486
24,8,Station Road,Kamarpara,12.6626,12.6626,14.4047,14.6093,0,1.74202,0.204615,1.74202,1.94663
29,8,Station Road,Kamarpara,14.3047,14.3047,14.4047,14.6093,0,0.1,0.204615,0.1,0.304615
17,2,Kamarpara,Station Road,8.92571,8.92571,13.4896,14.7121,0,4.56391,1.22252,4.56391,5.78643
27,2,Kamarpara,Station Road,13.3896,13.3896,13.4896,14.7121,0,0.1,1.22252,0.1,1.32252
28,1,Kamarpara,Station Road,13.773,13.773,13.873,15.9458,0,0.1,2.07273,0.1,2.17273
12,3,Station Road,Kamarpara,6.95282,6.95282,12.9722,16.3948,0,6.01935,3.42258,6.01935,9.44193
22,3,Station Road,Kamarpara,11.7935,11.7935,12.9722,16.3948,0,1.17871,3.42258,1.17871,4.60129
25,3,Station Road,Kamarpara,12.8722,12.8722,12.9722,16.3948,0,0.1,3.42258,0.1,3.52258
18,7,Station Road,Kamarpara,10.2421,10.2421,22.0397,22.7389,0,11.7976,0.699196,11.7976,12.4968
35,7,Station Road,Kamarpara,21.9397,21.9397,22.0397,22.7389,0,0.1,0.699196,0.1,0.799196
38,1,Station Road,Kamarpara,23.9344,23.9344,24.0344,24.2433,0,0.1,0.20889,0.1,0.30889
37,6,Station Road,Kamarpara,23.543,23.543,23.643,25.4231,0,0.1,1.78018,0.1,1.88018
42,6,Kamarpara,Station Road,25.905,25.905,26.005,26.1087,0,0.1,0.103708,0.1,0.203708
10,5,Kamarpara,Station Road,5.09761,5.09761,24.1005,26.3403,0,19.0029,2.23981,19.0029,21.2427
20,5,Kamarpara,Station Road,11.3134,11.3134,24.1005,26.3403,0,12.7871,2.23981,12.7871,15.0269
26,5,Kamarpara,Station Road,13.1693,13.1693,24.1005,26.3403,0,10.9311,2.23981,10.9311,13.171
34,5,Kamarpara,Station Road,21.3256,21.3256,24.1005,26.3403,0,2.77491,2.23981,2.77491,5.01472
39,5,Kamarpara,Station Road,24.0005,24.0005,24.1005,26.3403,0,0.1,2.23981,0.1,2.33981
30,8,Kamarpara,Station Road,16.6124,16.6124,27.1201,27.2323,0,10.5077,0.11215,10.5077,10.6198
33,8,Kamarpara,Station Road,20.6838,20.6838,27.1201,27.2323,0,6.43631,0.11215,6.43631,6.54846
45,8,Kamarpara,Station Road,27.0201,27.0201,27.1201,27.2323,0,0.1,0.11215,0.1,0.21215
13,4,Kamarpara,Station Road,7.21401,7.21401,27.0447,33.557,0,19.8307,6.51232,19.8307,26.343
16,4,Kamarpara,Station Road,8.8431,8.8431,27.0447,33.557,0,18.2016,6.51232,18.2016,24.7139
32,4,Kamarpara,Station Road,17.4701,17.4701,27.0447,33.557,0,9.57459,6.51232,9.57459,16.0869
44,4,Kamarpara,Station Road,26.9447,26.9447,27.0447,33.557,0,0.1,6.51232,0.1,6.61232
50,1,Kamarpara,Station Road,33.5255,33.5255,33.6255,34.5005,0,0.1,0.87497,0.1,0.97497
