ID,CNG ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
4,6,Station Road,Kamarpara,2.50349,2.50349,2.60349,3.90818,0,0.1,1.30469,0.1,1.40469
5,2,Kamarpara,Station Road,2.61962,2.61962,3.89324,4.80247,0,1.27362,0.909233,1.27362,2.18285
7,2,Kamarpara,Station Road,3.79324,3.79324,3.89324,4.80247,0,0.1,0.909233,0.1,1.00923
9,6,Kamarpara,Station Road,4.91708,4.91708,5.01708,5.45625,0,0.1,0.439175,0.1,0.539175
11,1,Kamarpara,Station Road,8.47519,8.47519,8.57519,13.5447,0,0.1,4.96952,0.1,5.06952
16,1,Station Road,Kamarpara,14.1112,14.1112,14.2112,14.8153,0,0.1,0.60407,0.1,0.70407
19,6,Station Road,Kamarpara,15.7799,15.7799,15.8799,16.9732,0,0.1,1.09331,0.1,1.19331
18,1,Kamarpara,Station Road,14.9205,14.9205,15.0205,17.0981,0,0.1,2.07754,0.1,2.17754
6,7,Station Road,Kamarpara,3.54225,3.54225,11.6467,19.4253,0,8.10449,7.77856,8.10449,15.8831
13,7,Station Road,Kamarpara,11.5467,11.5467,11.6467,19.4253,0,0.1,7.77856,0.1,7.87856
24,6,Kamarpara,Station Road,21.1435,21.1435,21.2435,21.6165,0,0.1,0.372987,0.1,0.472987
25,6,Station Road,Kamarpara,23.4586,23.4586,23.5586,23.5978,0,0.1,0.0392516,0.1,0.139252
17,3,Kamarpara,Station Road,14.143,14.143,23.8971,25.4425,0,9.75415,1.54537,9.75415,11.2995
23,3,Kamarpara,Station Road,20.5257,20.5257,23.8971,25.4425,0,3.37144,1.54537,3.37144,4.91682
27,3,Kamarpara,Station Road,23.7971,23.7971,23.8971,25.4425,0,0.1,1.54537,0.1,1.64537
29,7,Kamarpara,Station Road,24.57,24.57,25.0698,25.6108,0,0.499847,0.540996,0.499847,1.04084
30,7,Kamarpara,Station Road,24.9698,24.9698,25.0698,25.6108,0,0.1,0.540996,0.1,0.640996
26,1,Station Road,Kamarpara,23.6325,23.6325,23.7325,25.7714,0,0.1,2.03894,0.1,2.13894
33,6,Kamarpara,Station Road,26.7097,26.7097,26.8097,26.9678,0,0.1,0.158133,0.1,0.258133
12,4,Kamarpara,Station Road,10.4854,10.4854,26.3748,27.4194,0,15.8895,1.0446,15.8895,16.9341
20,4,Kamarpara,Station Road,16.5806,16.5806,26.3748,27.4194,0,9.79425,1.0446,9.79425,10.8388
21,4,Kamarpara,Station Road,18.1797,18.1797,26.3748,27.4194,0,8.19511,1.0446,8.19511,9.2397
31,4,Kamarpara,Station Road,26.2748,26.2748,26.3748,27.4194,0,0.1,1.0446,0.1,1.1446
34,1,Kamarpara,Station Road,27.5611,27.5611,27.6611,29.8548,0,0.1,2.19375,0.1,2.29375
36,6,Station Road,Kamarpara,28.4409,28.4409,28.5409,30.0897,0,0.1,1.54879,0.1,1.64879
15,2,Station Road,Kamarpara,12.0196,12.0196,30.6514,31.1387,0,18.6318,0.487302,18.6318,19.1191
40,2,Station Road,Kamarpara,30.5514,30.5514,30.6514,31.1387,0,0.1,0.487302,0.1,0.587302
39,6,Kamarpara,Station Road,30.5398,30.5398,30.6398,31.3603,0,0.1,0.720533,0.1,0.820533
32,7,Station Road,Kamarpara,26.3902,26.3902,31.0489,31.9264,0,4.65863,0.877584,4.65863,5.53622
43,7,Station Road,Kamarpara,30.9489,30.9489,31.0489,31.9264,0,0.1,0.877584,0.1,0.977584
2,8,Station Road,Kamarpara,1.43368,1.43368,32.5853,33.0933,0,31.1516,0.508091,31.1516,31.6597
8,8,Station Road,Kamarpara,3.95719,3.95719,32.5853,33.0933,0,28.6281,0.508091,28.6281,29.1362
45,8,Station Road,Kamarpara,32.4853,32.4853,32.5853,33.0933,0,0.1,0.508091,0.1,0.608091
44,2,Kamarpara,Station Road,31.303,31.303,32.6704,33.5125,0,1.36735,0.842144,1.36735,2.20949
47,2,Kamarpara,Station Road,32.5704,32.5704,32.6704,33.5125,0,0.1,0.842144,0.1,0.942144
3,9,Station Road,Kamarpara,2.09698,2.09698,34.1666,34.6875,0,32.0696,0.520987,32.0696,32.5906
28,9,Station Road,Kamarpara,24.0585,24.0585,34.1666,34.6875,0,10.1081,0.520987,10.1081,10.6291
42,9,Station Road,Kamarpara,30.7589,30.7589,34.1666,34.6875,0,3.40768,0.520987,3.40768,3.92866
48,9,Station Road,Kamarpara,34.0666,34.0666,34.1666,34.6875,0,0.1,0.520987,0.1,0.620987
46,7,Kamarpara,Station Road,32.4978,32.4978,34.1891,35.2212,0,1.69135,1.03208,1.69135,2.72343
49,7,Kamarpara,Station Road,34.0891,34.0891,34.1891,35.2212,0,0.1,1.03208,0.1,1.13208
53,6,Station Road,Kamarpara,36.157,36.157,36.257,36.4399,0,0.1,0.182923,0.1,0.282923
1,5,Kamarpara,Station Road,0.931018,0.931018,37.4071,37.9169,0,36.4761,0.509753,36.4761,36.9859
10,5,Kamarpara,Station Road,6.75352,6.75352,37.4071,37.9169,0,30.6536,0.509753,30.6536,31.1633
22,5,Kamarpara,Station Road,18.191,18.191,37.4071,37.9169,0,19.2161,0.509753,19.2161,19.7258
41,5,Kamarpara,Station Road,30.5784,30.5784,37.4071,37.9169,0,6.82876,0.509753,6.82876,7.33851
56,5,Kamarpara,Station Road,37.3071,37.3071,37.4071,37.9169,0,0.1,0.509753,0.1,0.609753
58,6,Kamarpara,Station Road,37.8765,37.8765,37.9765,40.1558,0,0.1,2.17927,0.1,2.27927
59,7,Station Road,Kamarpara,38.4225,38.4225,39.1161,40.6436,0,0.693575,1.52751,0.693575,2.22108
60,7,Station Road,Kamarpara,39.0161,39.0161,39.1161,40.6436,0,0.1,1.52751,0.1,1.62751
57,1,Station Road,Kamarpara,37.4582,37.4582,37.5582,41.104,0,0.1,3.5458,0.1,3.6458
55,9,Kamarpara,Station Road,37.0504,37.0504,41.8123,41.907,0,4.76185,0.0947054,4.76185,4.85656
61,9,Kamarpara,Station Road,39.3455,39.3455,41.8123,41.907,0,2.46674,0.0947054,2.46674,2.56144
63,9,Kamarpara,Station Road,40.5805,40.5805,41.8123,41.907,0,1.2318,0.0947054,1.2318,1.32651
64,9,Kamarpara,Station Road,41.7123,41.7123,41.8123,41.907,0,0.1,0.0947054,0.1,0.194705
50,8,Kamarpara,Station Road,35.9295,35.9295,40.6311,43.4724,0,4.7016,2.84136,4.7016,7.54296
52,8,Kamarpara,Station Road,36.1317,36.1317,40.6311,43.4724,0,4.49942,2.84136,4.49942,7.34078
62,8,Kamarpara,Station Road,40.5311,40.5311,40.6311,43.4724,0,0.1,2.84136,0.1,2.94136
67,1,Kamarpara,Station Road,43.7073,43.7073,43.8073,44.2596,0,0.1,0.452362,0.1,0.552362
68,7,Kamarpara,Station Road,44.0529,44.0529,46.5518,47.923,0,2.49886,1.37121,2.49886,3.87007
71,7,Kamarpara,Station Road,46.4518,46.4518,46.5518,47.923,0,0.1,1.37121,0.1,1.47121
69,8,Station Road,Kamarpara,44.5668,44.5668,49.4712,50.0188,0,4.90435,0.547599,4.90435,5.45194
75,8,Station Road,Kamarpara,47.1867,47.1867,49.4712,50.0188,0,2.28444,0.547599,2.28444,2.83204
83,8,Station Road,Kamarpara,49.3712,49.3712,49.4712,50.0188,0,0.1,0.547599,0.1,0.647599
86,1,Station Road,Kamarpara,50.1159,50.1159,50.2159,50.7179,0,0.1,0.501977,0.1,0.601977
72,8,Kamarpara,Station Road,46.9665,50.0188,50.1188,51.1196,3.05224,0.1,1.00085,3.15224,4.15309
73,8,Kamarpara,Station Road,47.0771,50.0188,50.1188,51.1196,2.94165,0.1,1.00085,3.04165,4.0425
74,8,Kamarpara,Station Road,47.0819,50.0188,50.1188,51.1196,2.93692,0.1,1.00085,3.03692,4.03777
76,8,Kamarpara,Station Road,47.5132,50.0188,50.1188,51.1196,2.50559,0.1,1.00085,2.60559,3.60644
77,8,Kamarpara,Station Road,47.5958,50.0188,50.1188,51.1196,2.42302,0.1,1.00085,2.52302,3.52387
78,1,Kamarpara,Station Road,47.8013,50.7179,50.8179,52.0926,2.91663,0.1,1.27472,3.01663,4.29135
79,1,Kamarpara,Station Road,47.8555,50.7179,50.8179,52.0926,2.86244,0.1,1.27472,2.96244,4.23715
81,1,Kamarpara,Station Road,48.213,50.7179,50.8179,52.0926,2.50486,0.1,1.27472,2.60486,3.87958
82,1,Kamarpara,Station Road,48.6939,50.7179,50.8179,52.0926,2.024,0.1,1.27472,2.124,3.39872
84,1,Kamarpara,Station Road,49.3894,50.7179,50.8179,52.0926,1.32851,0.1,1.27472,1.42851,2.70322
37,4,Station Road,Kamarpara,29.4606,29.4606,51.4634,52.1419,0,22.0028,0.678414,22.0028,22.6812
38,4,Station Road,Kamarpara,30.477,30.477,51.4634,52.1419,0,20.9864,0.678414,20.9864,21.6648
66,4,Station Road,Kamarpara,43.2431,43.2431,51.4634,52.1419,0,8.22037,0.678414,8.22037,8.89879
87,4,Station Road,Kamarpara,51.3634,51.3634,51.4634,52.1419,0,0.1,0.678414,0.1,0.778414
88,4,Station Road,Kamarpara,51.4619,51.4619,51.4634,52.1419,0,0.00153425,0.678414,0.00153425,0.679948
51,2,Station Road,Kamarpara,36.0714,36.0714,53.1942,53.3707,0,17.1228,0.176493,17.1228,17.2993
93,2,Station Road,Kamarpara,53.0942,53.0942,53.1942,53.3707,0,0.1,0.176493,0.1,0.276493
85,4,Kamarpara,Station Road,49.7301,52.1419,52.575,54.8487,2.41173,0.433152,2.27369,2.84488,5.11857
89,4,Kamarpara,Station Road,51.4793,52.1419,52.575,54.8487,0.662541,0.433152,2.27369,1.09569,3.36938
90,4,Kamarpara,Station Road,51.6707,52.1419,52.575,54.8487,0.471147,0.433152,2.27369,0.904299,3.17799
92,4,Kamarpara,Station Road,52.475,52.475,52.575,54.8487,0,0.1,2.27369,0.1,2.37369
94,2,Kamarpara,Station Road,53.297,53.3707,56.4725,57.4275,0.073676,3.10174,0.955064,3.17542,4.13048
97,2,Kamarpara,Station Road,56.3725,56.3725,56.4725,57.4275,0,0.1,0.955064,0.1,1.05506
98,6,Station Road,Kamarpara,57.0784,57.0784,57.1784,58.2781,0,0.1,1.09973,0.1,1.19973
99,6,Kamarpara,Station Road,59.3442,59.3442,59.4442,60.2307,0,0.1,0.786534,0.1,0.886534
100,6,Station Road,Kamarpara,60.9863,60.9863,61.0863,61.5466,0,0.1,0.460275,0.1,0.560275
101,6,Kamarpara,Station Road,63.3849,63.3849,63.4849,64.0833,0,0.1,0.598454,0.1,0.698454
54,3,Station Road,Kamarpara,36.924,36.924,67.7437,68.4138,0,30.8197,0.67017,30.8197,31.4899
70,3,Station Road,Kamarpara,44.8801,44.8801,67.7437,68.4138,0,22.8635,0.67017,22.8635,23.5337
108,3,Station Road,Kamarpara,67.6437,67.6437,67.7437,68.4138,0,0.1,0.67017,0.1,0.77017
102,2,Station Road,Kamarpara,64.796,64.796,66.7758,68.9317,0,1.97977,2.15594,1.97977,4.13571
107,2,Station Road,Kamarpara,66.6758,66.6758,66.7758,68.9317,0,0.1,2.15594,0.1,2.25594
14,10,Station Road,Kamarpara,11.9226,11.9226,69.1032,69.3818,0,57.1807,0.27851,57.1807,57.4592
35,10,Station Road,Kamarpara,28.0657,28.0657,69.1032,69.3818,0,41.0375,0.27851,41.0375,41.316
80,10,Station Road,Kamarpara,48.0628,48.0628,69.1032,69.3818,0,21.0404,0.27851,21.0404,21.3189
104,10,Station Road,Kamarpara,65.3589,65.3589,69.1032,69.3818,0,3.7443,0.27851,3.7443,4.02281
109,10,Station Road,Kamarpara,69.0032,69.0032,69.1032,69.3818,0,0.1,0.27851,0.1,0.37851
110,2,Kamarpara,Station Road,69.1352,69.1352,72.0415,72.8142,0,2.90631,0.772655,2.90631,3.67897
111,2,Kamarpara,Station Road,71.9415,71.9415,72.0415,72.8142,0,0.1,0.772655,0.1,0.872655
115,6,Station Road,Kamarpara,73.8225,73.8225,73.9225,73.9981,0,0.1,0.0755543,0.1,0.175554
105,3,Kamarpara,Station Road,65.9226,68.4138,74.6656,74.8459,2.49123,6.25177,0.180276,8.743,8.92328
106,3,Kamarpara,Station Road,66.4638,68.4138,74.6656,74.8459,1.95006,6.25177,0.180276,8.20183,8.3821
117,3,Kamarpara,Station Road,74.5656,74.5656,74.6656,74.8459,0,0.1,0.180276,0.1,0.280276
119,1,Station Road,Kamarpara,74.8018,74.8018,74.9018,75.7383,0,0.1,0.836545,0.1,0.936545
96,7,Station Road,Kamarpara,55.3867,55.3867,76.2834,77.3757,0,20.8967,1.0923,20.8967,21.989
120,7,Station Road,Kamarpara,76.1834,76.1834,76.2834,77.3757,0,0.1,1.0923,0.1,1.1923
121,1,Kamarpara,Station Road,77.3606,77.3606,77.4606,77.6173,0,0.1,0.156749,0.1,0.256749
123,1,Station Road,Kamarpara,79.9693,79.9693,80.0693,82.4416,0,0.1,2.37225,0.1,2.47225
125,6,Kamarpara,Station Road,81.284,81.284,81.384,83.8037,0,0.1,2.41971,0.1,2.51971
128,1,Kamarpara,Station Road,84.2736,84.2736,84.3736,84.6291,0,0.1,0.255509,0.1,0.355509
122,3,Station Road,Kamarpara,78.255,78.255,86.4259,86.7636,0,8.1709,0.337659,8.1709,8.50856
130,3,Station Road,Kamarpara,85.3788,85.3788,86.4259,86.7636,0,1.04716,0.337659,1.04716,1.38482
133,3,Station Road,Kamarpara,86.3259,86.3259,86.4259,86.7636,0,0.1,0.337659,0.1,0.437659
134,6,Station Road,Kamarpara,86.58,86.58,86.68,87.883,0,0.1,1.20299,0.1,1.30299
131,2,Station Road,Kamarpara,85.8406,85.8406,87.2458,88.7268,0,1.40522,1.481,1.40522,2.88622
135,2,Station Road,Kamarpara,87.1458,87.1458,87.2458,88.7268,0,0.1,1.481,0.1,1.581
127,7,Kamarpara,Station Road,82.9493,82.9493,88.6284,88.9371,0,5.67911,0.308711,5.67911,5.98782
137,7,Kamarpara,Station Road,88.5284,88.5284,88.6284,88.9371,0,0.1,0.308711,0.1,0.408711
91,8,Station Road,Kamarpara,52.4552,52.4552,87.626,90.9703,0,35.1708,3.34431,35.1708,38.5151
118,8,Station Road,Kamarpara,74.7917,74.7917,87.626,90.9703,0,12.8343,3.34431,12.8343,16.1786
136,8,Station Road,Kamarpara,87.526,87.526,87.626,90.9703,0,0.1,3.34431,0.1,3.44431
142,1,Station Road,Kamarpara,91.7357,91.7357,91.8357,92.0286,0,0.1,0.192854,0.1,0.292854
65,5,Station Road,Kamarpara,41.8506,41.8506,96.9502,97.5329,0,55.0996,0.58273,55.0996,55.6823
103,5,Station Road,Kamarpara,64.9227,64.9227,96.9502,97.5329,0,32.0275,0.58273,32.0275,32.6102
124,5,Station Road,Kamarpara,80.8806,80.8806,96.9502,97.5329,0,16.0695,0.58273,16.0695,16.6523
141,5,Station Road,Kamarpara,91.6378,91.6378,96.9502,97.5329,0,5.31241,0.58273,5.31241,5.89514
148,5,Station Road,Kamarpara,96.8502,96.8502,96.9502,97.5329,0,0.1,0.58273,0.1,0.68273
116,4,Station Road,Kamarpara,73.9765,73.9765,96.4902,97.735,0,22.5137,1.24483,22.5137,23.7585
129,4,Station Road,Kamarpara,84.4664,84.4664,96.4902,97.735,0,12.0238,1.24483,12.0238,13.2686
139,4,Station Road,Kamarpara,89.9262,89.9262,96.4902,97.735,0,6.56403,1.24483,6.56403,7.80886
146,4,Station Road,Kamarpara,96.3902,96.3902,96.4902,97.735,0,0.1,1.24483,0.1,1.34483
112,10,Kamarpara,Station Road,72.1029,72.1029,98.9931,99.7853,0,26.8902,0.7922,26.8902,27.6824
113,10,Kamarpara,Station Road,72.3403,72.3403,98.9931,99.7853,0,26.6528,0.7922,26.6528,27.445
126,10,Kamarpara,Station Road,82.4378,82.4378,98.9931,99.7853,0,16.5553,0.7922,16.5553,17.3475
132,10,Kamarpara,Station Road,86.3153,86.3153,98.9931,99.7853,0,12.6778,0.7922,12.6778,13.47
149,10,Kamarpara,Station Road,98.8931,98.8931,98.9931,99.7853,0,0.1,0.7922,0.1,0.8922
145,7,Station Road,Kamarpara,95.8599,95.8599,99.8237,99.949,0,3.96381,0.125321,3.96381,4.08913
151,7,Station Road,Kamarpara,99.7237,99.7237,99.8237,99.949,0,0.1,0.125321,0.1,0.225321
150,1,Kamarpara,Station Road,99.4731,99.4731,99.5731,99.975,0,0.1,0.401902,0.1,0.501902
138,3,Kamarpara,Station Road,88.7896,88.7896,105.277,106.369,0,16.4874,1.09166,16.4874,17.579
