ID,CNG ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
3,6,Station Road,Kamarpara,1.91507,1.91507,2.01507,2.28797,0,0.1,0.272898,0.1,0.372898
11,1,Kamarpara,Station Road,6.5141,6.5141,6.6141,6.82372,0,0.1,0.209612,0.1,0.309612
9,7,Station Road,Kamarpara,5.20905,5.20905,6.88732,7.10612,0,1.67827,0.218803,1.67827,1.89708
12,7,Station Road,Kamarpara,6.78732,6.78732,6.88732,7.10612,0,0.1,0.218803,0.1,0.318803
4,8,Station Road,Kamarpara,2.76246,2.76246,8.09355,8.13608,0,5.3311,0.042523,5.3311,5.37362
7,8,Station Road,Kamarpara,4.11419,4.11419,8.09355,8.13608,0,3.97936,0.042523,3.97936,4.02188
16,8,Station Road,Kamarpara,7.99355,7.99355,8.09355,8.13608,0,0.1,0.042523,0.1,0.142523
20,6,Kamarpara,Station Road,9.30063,9.30063,9.40063,10.0493,0,0.1,0.648707,0.1,0.748707
21,1,Station Road,Kamarpara,9.79101,9.79101,9.89101,10.3768,0,0.1,0.485781,0.1,0.585781
8,9,Station Road,Kamarpara,4.68697,4.68697,12.7216,13.9488,0,8.03461,1.22719,8.03461,9.2618
10,9,Station Road,Kamarpara,5.67188,5.67188,12.7216,13.9488,0,7.04969,1.22719,7.04969,8.27689
19,9,Station Road,Kamarpara,8.62644,8.62644,12.7216,13.9488,0,4.09514,1.22719,4.09514,5.32233
24,9,Station Road,Kamarpara,12.6216,12.6216,12.7216,13.9488,0,0.1,1.22719,0.1,1.32719
26,6,Station Road,Kamarpara,13.7928,13.7928,13.8928,14.8574,0,0.1,0.964601,0.1,1.0646
25,1,Kamarpara,Station Road,13.532,13.532,13.632,15.0119,0,0.1,1.37992,0.1,1.47992
29,6,Kamarpara,Station Road,15.8096,15.8096,15.9096,16.3741,0,0.1,0.464472,0.1,0.564472
28,1,Station Road,Kamarpara,15.6715,15.6715,15.7715,16.3834,0,0.1,0.611825,0.1,0.711825
18,8,Kamarpara,Station Road,8.49762,8.49762,16.6695,16.9899,0,8.17186,0.320387,8.17186,8.49225
23,8,Kamarpara,Station Road,11.5306,11.5306,16.6695,16.9899,0,5.13891,0.320387,5.13891,5.45929
30,8,Kamarpara,Station Road,16.5695,16.5695,16.6695,16.9899,0,0.1,0.320387,0.1,0.420387
6,10,Station Road,Kamarpara,3.60149,3.60149,19.9864,20.9902,0,16.3849,1.00375,16.3849,17.3887
17,10,Station Road,Kamarpara,8.251,8.251,19.9864,20.9902,0,11.7354,1.00375,11.7354,12.7392
22,10,Station Road,Kamarpara,11.4473,11.4473,19.9864,20.9902,0,8.53909,1.00375,8.53909,9.54284
27,10,Station Road,Kamarpara,13.9287,13.9287,19.9864,20.9902,0,6.05776,1.00375,6.05776,7.06151
33,10,Station Road,Kamarpara,19.8864,19.8864,19.9864,20.9902,0,0.1,1.00375,0.1,1.10375
36,6,Station Road,Kamarpara,21.1695,21.1695,21.2695,24.6856,0,0.1,3.41611,0.1,3.51611
13,3,Kamarpara,Station Road,6.99918,6.99918,26.065,26.5697,0,19.0658,0.504716,19.0658,19.5705
14,3,Kamarpara,Station Road,7.05794,7.05794,26.065,26.5697,0,19.007,0.504716,19.007,19.5118
40,3,Kamarpara,Station Road,25.965,25.965,26.065,26.5697,0,0.1,0.504716,0.1,0.604716
35,8,Station Road,Kamarpara,20.4203,20.4203,27.4533,29.6644,0,7.03301,2.21108,7.03301,9.24408
41,8,Station Road,Kamarpara,26.134,26.134,27.4533,29.6644,0,1.31939,2.21108,1.31939,3.53046
43,8,Station Road,Kamarpara,27.3533,27.3533,27.4533,29.6644,0,0.1,2.21108,0.1,2.31108
45,3,Station Road,Kamarpara,31.0061,31.0061,31.2681,31.7962,0,0.262031,0.528067,0.262031,0.790098
46,3,Station Road,Kamarpara,31.0728,31.0728,31.2681,31.7962,0,0.195341,0.528067,0.195341,0.723408
47,3,Station Road,Kamarpara,31.1681,31.1681,31.2681,31.7962,0,0.1,0.528067,0.1,0.628067
5,5,Kamarpara,Station Road,3.44154,3.44154,34.9952,36.0747,0,31.5536,1.07957,31.5536,32.6332
15,5,Kamarpara,Station Road,7.37163,7.37163,34.9952,36.0747,0,27.6235,1.07957,27.6235,28.7031
37,5,Kamarpara,Station Road,22.9952,22.9952,34.9952,36.0747,0,11.9999,1.07957,11.9999,13.0795
38,5,Kamarpara,Station Road,23.9679,23.9679,34.9952,36.0747,0,11.0273,1.07957,11.0273,12.1069
52,5,Kamarpara,Station Road,34.8952,34.8952,34.9952,36.0747,0,0.1,1.07957,0.1,1.17957
49,5,Station Road,Kamarpara,32.2143,36.0747,37.2998,37.8074,3.86041,1.22507,0.507633,5.08548,5.59311
51,5,Station Road,Kamarpara,34.811,36.0747,37.2998,37.8074,1.26375,1.22507,0.507633,2.48881,2.99645
53,5,Station Road,Kamarpara,36.3669,36.3669,37.2998,37.8074,0,0.932906,0.507633,0.932906,1.44054
54,5,Station Road,Kamarpara,36.7794,36.7794,37.2998,37.8074,0,0.520441,0.507633,0.520441,1.02807
55,5,Station Road,Kamarpara,37.1998,37.1998,37.2998,37.8074,0,0.1,0.507633,0.1,0.607633
57,1,Kamarpara,Station Road,37.5619,37.5619,37.6619,39.9047,0,0.1,2.24279,0.1,2.34279
56,1,Station Road,Kamarpara,37.335,39.9047,40.0047,40.3893,2.56968,0.1,0.384608,2.66968,3.05429
59,1,Station Road,Kamarpara,39.5343,39.9047,40.0047,40.3893,0.370357,0.1,0.384608,0.470357,0.854965
60,1,Station Road,Kamarpara,39.8576,39.9047,40.0047,40.3893,0.0470307,0.1,0.384608,0.147031,0.531638
63,1,Kamarpara,Station Road,42.1887,42.1887,42.2887,42.6847,0,0.1,0.395919,0.1,0.495919
62,1,Station Road,Kamarpara,42.1262,42.6847,42.7847,43.5618,0.558503,0.1,0.777122,0.658503,1.43563
61,3,Kamarpara,Station Road,41.0466,41.0466,44.6684,45.5607,0,3.62172,0.892296,3.62172,4.51402
64,3,Kamarpara,Station Road,42.7876,42.7876,44.6684,45.5607,0,1.88075,0.892296,1.88075,2.77304
65,3,Kamarpara,Station Road,44.5684,44.5684,44.6684,45.5607,0,0.1,0.892296,0.1,0.992296
32,2,Kamarpara,Station Road,17.9119,17.9119,44.763,45.9781,0,26.8511,1.21514,26.8511,28.0662
66,2,Kamarpara,Station Road,44.663,44.663,44.763,45.9781,0,0.1,1.21514,0.1,1.31514
44,7,Kamarpara,Station Road,29.6695,29.6695,45.9161,46.713,0,16.2467,0.796882,16.2467,17.0436
68,7,Kamarpara,Station Road,45.8161,45.8161,45.9161,46.713,0,0.1,0.796882,0.1,0.896882
69,7,Kamarpara,Station Road,45.8223,45.8223,45.9161,46.713,0,0.093832,0.796882,0.093832,0.890714
1,4,Kamarpara,Station Road,0.692233,0.692233,46.1591,48.3546,0,45.4669,2.19552,45.4669,47.6624
2,4,Kamarpara,Station Road,0.875579,0.875579,46.1591,48.3546,0,45.2835,2.19552,45.2835,47.479
34,4,Kamarpara,Station Road,20.0938,20.0938,46.1591,48.3546,0,26.0653,2.19552,26.0653,28.2609
70,4,Kamarpara,Station Road,46.0591,46.0591,46.1591,48.3546,0,0.1,2.19552,0.1,2.29552
39,10,Kamarpara,Station Road,24.4997,24.4997,51.9484,52.114,0,27.4487,0.165689,27.4487,27.6144
42,10,Kamarpara,Station Road,26.6301,26.6301,51.9484,52.114,0,25.3183,0.165689,25.3183,25.484
48,10,Kamarpara,Station Road,31.2842,31.2842,51.9484,52.114,0,20.6641,0.165689,20.6641,20.8298
67,10,Kamarpara,Station Road,45.6127,45.6127,51.9484,52.114,0,6.33562,0.165689,6.33562,6.5013
78,10,Kamarpara,Station Road,51.8484,51.8484,51.9484,52.114,0,0.1,0.165689,0.1,0.265689
73,7,Station Road,Kamarpara,48.5342,48.5342,51.7794,52.3247,0,3.24521,0.545355,3.24521,3.79057
77,7,Station Road,Kamarpara,51.6794,51.6794,51.7794,52.3247,0,0.1,0.545355,0.1,0.645355
71,2,Station Road,Kamarpara,46.3648,46.3648,48.3598,53.821,0,1.99502,5.4612,1.99502,7.45622
72,2,Station Road,Kamarpara,48.2598,48.2598,48.3598,53.821,0,0.1,5.4612,0.1,5.5612
82,7,Kamarpara,Station Road,52.7622,52.7622,54.0864,54.3071,0,1.32418,0.220713,1.32418,1.54489
84,7,Kamarpara,Station Road,53.9864,53.9864,54.0864,54.3071,0,0.1,0.220713,0.1,0.320713
50,8,Kamarpara,Station Road,34.575,34.575,53.1374,55.3451,0,18.5623,2.20773,18.5623,20.7701
58,8,Kamarpara,Station Road,38.331,38.331,53.1374,55.3451,0,14.8064,2.20773,14.8064,17.0141
83,8,Kamarpara,Station Road,53.0374,53.0374,53.1374,55.3451,0,0.1,2.20773,0.1,2.30773
74,4,Station Road,Kamarpara,49.364,49.364,57.5312,58.2092,0,8.16719,0.677954,8.16719,8.84515
