ID,CNG ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
6,1,Kamarpara,Station Road,2.7553,2.7553,2.8553,4.19503,0,0.1,1.33973,0.1,1.43973
7,6,Station Road,Kamarpara,3.36195,3.36195,3.46195,5.13483,0,0.1,1.67288,0.1,1.77288
1,7,Station Road,Kamarpara,0.623935,0.623935,4.14405,6.18553,0,3.52012,2.04148,3.52012,5.5616
9,7,Station Road,Kamarpara,4.04405,4.04405,4.14405,6.18553,0,0.1,2.04148,0.1,2.14148
16,2,Kamarpara,Station Road,5.83116,5.83116,7.12858,7.45762,0,1.29742,0.329043,1.29742,1.62646
17,2,Kamarpara,Station Road,7.02858,7.02858,7.12858,7.45762,0,0.1,0.329043,0.1,0.429043
2,8,Station Road,Kamarpara,0.680466,0.680466,5.74772,8.58908,0,5.06725,2.84136,5.06725,7.90861
12,8,Station Road,Kamarpara,5.01537,5.01537,5.74772,8.58908,0,0.732354,2.84136,0.732354,3.57371
15,8,Station Road,Kamarpara,5.64772,5.64772,5.74772,8.58908,0,0.1,2.84136,0.1,2.94136
19,1,Station Road,Kamarpara,7.6722,7.6722,7.7722,9.4656,0,0.1,1.69341,0.1,1.79341
20,2,Station Road,Kamarpara,7.73483,7.73483,12.6976,13.6939,0,4.96276,0.996275,4.96276,5.95904
26,2,Station Road,Kamarpara,12.5976,12.5976,12.6976,13.6939,0,0.1,0.996275,0.1,1.09628
4,4,Kamarpara,Station Road,2.33773,2.33773,11.9698,14.1827,0,9.63206,2.21287,9.63206,11.8449
18,4,Kamarpara,Station Road,7.57748,7.57748,11.9698,14.1827,0,4.39231,2.21287,4.39231,6.60518
23,4,Kamarpara,Station Road,10.489,10.489,11.9698,14.1827,0,1.48079,2.21287,1.48079,3.69366
24,4,Kamarpara,Station Road,11.8698,11.8698,11.9698,14.1827,0,0.1,2.21287,0.1,2.31287
13,3,Kamarpara,Station Road,5.54104,5.54104,9.15351,15.4781,0,3.61247,6.32463,3.61247,9.9371
14,3,Kamarpara,Station Road,5.60388,5.60388,9.15351,15.4781,0,3.54962,6.32463,3.54962,9.87425
22,3,Kamarpara,Station Road,9.05351,9.05351,9.15351,15.4781,0,0.1,6.32463,0.1,6.42463
27,7,Kamarpara,Station Road,14.1112,14.1112,14.6568,15.6163,0,0.545607,0.959494,0.545607,1.5051
30,7,Kamarpara,Station Road,14.5568,14.5568,14.6568,15.6163,0,0.1,0.959494,0.1,1.05949
5,5,Kamarpara,Station Road,2.46669,2.46669,14.7825,17.3904,0,12.3158,2.60791,12.3158,14.9237
10,5,Kamarpara,Station Road,4.1809,4.1809,14.7825,17.3904,0,10.6016,2.60791,10.6016,13.2095
11,5,Kamarpara,Station Road,4.68294,4.68294,14.7825,17.3904,0,10.0995,2.60791,10.0995,12.7074
21,5,Kamarpara,Station Road,8.48206,8.48206,14.7825,17.3904,0,6.30041,2.60791,6.30041,8.90832
31,5,Kamarpara,Station Road,14.6825,14.6825,14.7825,17.3904,0,0.1,2.60791,0.1,2.70791
34,1,Kamarpara,Station Road,17.1203,17.1203,17.2203,18.0804,0,0.1,0.860004,0.1,0.960004
28,2,Kamarpara,Station Road,14.1369,14.1369,17.2414,18.4657,0,3.10452,1.22424,3.10452,4.32876
35,2,Kamarpara,Station Road,17.1414,17.1414,17.2414,18.4657,0,0.1,1.22424,0.1,1.32424
37,6,Kamarpara,Station Road,18.1707,18.1707,18.2707,18.6412,0,0.1,0.370522,0.1,0.470522
25,8,Kamarpara,Station Road,12.0981,12.0981,20.3788,20.7005,0,8.28076,0.321669,8.28076,8.60243
29,8,Kamarpara,Station Road,14.5122,14.5122,20.3788,20.7005,0,5.86666,0.321669,5.86666,6.18833
40,8,Kamarpara,Station Road,20.2788,20.2788,20.3788,20.7005,0,0.1,0.321669,0.1,0.421669
38,6,Station Road,Kamarpara,19.3572,19.3572,19.4572,21.4843,0,0.1,2.02711,0.1,2.12711
42,6,Kamarpara,Station Road,20.4065,21.4843,21.5843,22.5745,1.07787,0.1,0.990196,1.17787,2.16807
44,6,Kamarpara,Station Road,20.614,21.4843,21.5843,22.5745,0.870302,0.1,0.990196,0.970302,1.9605
36,7,Station Road,Kamarpara,17.626,17.626,33.7859,34.4471,0,16.1599,0.661204,16.1599,16.8211
64,7,Station Road,Kamarpara,33.6859,33.6859,33.7859,34.4471,0,0.1,0.661204,0.1,0.761204
45,7,Kamarpara,Station Road,23.4488,34.4471,34.5471,34.6164,10.9984,0.1,0.069289,11.0984,11.1676
47,7,Kamarpara,Station Road,23.7795,34.4471,34.5471,34.6164,10.6677,0.1,0.069289,10.7677,10.837
49,7,Kamarpara,Station Road,24.007,34.4471,34.5471,34.6164,10.4402,0.1,0.069289,10.5402,10.6095
50,7,Kamarpara,Station Road,24.2433,34.4471,34.5471,34.6164,10.2039,0.1,0.069289,10.3039,10.3732
51,7,Kamarpara,Station Road,26.1367,34.4471,34.5471,34.6164,8.31043,0.1,0.069289,8.41043,8.47972
59,1,Station Road,Kamarpara,32.3849,32.3849,32.4849,35.3781,0,0.1,2.89316,0.1,2.99316
52,1,Kamarpara,Station Road,26.6055,35.3781,35.4781,36.2015,8.77254,0.1,0.723455,8.87254,9.59599
53,1,Kamarpara,Station Road,27.5295,35.3781,35.4781,36.2015,7.84858,0.1,0.723455,7.94858,8.67203
54,1,Kamarpara,Station Road,27.8097,35.3781,35.4781,36.2015,7.56837,0.1,0.723455,7.66837,8.39183
55,1,Kamarpara,Station Road,28.894,35.3781,35.4781,36.2015,6.48405,0.1,0.723455,6.58405,7.30751
56,1,Kamarpara,Station Road,30.4403,35.3781,35.4781,36.2015,4.93773,0.1,0.723455,5.03773,5.76119
8,10,Station Road,Kamarpara,3.69131,3.69131,39.6503,42.2032,0,35.9589,2.55291,35.9589,38.5119
32,10,Station Road,Kamarpara,14.9132,14.9132,39.6503,42.2032,0,24.7371,2.55291,24.7371,27.29
48,10,Station Road,Kamarpara,23.8533,23.8533,39.6503,42.2032,0,15.7969,2.55291,15.7969,18.3498
60,10,Station Road,Kamarpara,32.6165,32.6165,39.6503,42.2032,0,7.03371,2.55291,7.03371,9.58662
66,10,Station Road,Kamarpara,39.5503,39.5503,39.6503,42.2032,0,0.1,2.55291,0.1,2.65291
57,10,Kamarpara,Station Road,31.2615,42.2032,42.3032,42.6103,10.9417,0.1,0.307149,11.0417,11.3488
58,10,Kamarpara,Station Road,31.4145,42.2032,42.3032,42.6103,10.7887,0.1,0.307149,10.8887,11.1958
61,10,Kamarpara,Station Road,32.7989,42.2032,42.3032,42.6103,9.4043,0.1,0.307149,9.5043,9.81145
65,10,Kamarpara,Station Road,37.2737,42.2032,42.3032,42.6103,4.92949,0.1,0.307149,5.02949,5.33664
67,10,Kamarpara,Station Road,40.759,42.2032,42.3032,42.6103,1.44412,0.1,0.307149,1.54412,1.85127
33,4,Station Road,Kamarpara,15.24,15.24,46.8846,48.7626,0,31.6446,1.87804,31.6446,33.5226
43,4,Station Road,Kamarpara,20.5525,20.5525,46.8846,48.7626,0,26.3321,1.87804,26.3321,28.2101
72,4,Station Road,Kamarpara,42.2323,42.2323,46.8846,48.7626,0,4.6523,1.87804,4.6523,6.53034
79,4,Station Road,Kamarpara,46.7846,46.7846,46.8846,48.7626,0,0.1,1.87804,0.1,1.97804
68,4,Kamarpara,Station Road,40.847,48.7626,48.8626,51.769,7.9156,0.1,2.90635,8.0156,10.922
69,4,Kamarpara,Station Road,41.8978,48.7626,48.8626,51.769,6.8648,0.1,2.90635,6.9648,9.87115
70,4,Kamarpara,Station Road,41.9515,48.7626,48.8626,51.769,6.81114,0.1,2.90635,6.91114,9.8175
71,4,Kamarpara,Station Road,42.1413,48.7626,48.8626,51.769,6.62129,0.1,2.90635,6.72129,9.62765
73,4,Kamarpara,Station Road,42.861,48.7626,48.8626,51.769,5.90163,0.1,2.90635,6.00163,8.90798
90,1,Station Road,Kamarpara,53.507,53.507,53.607,54.437,0,0.1,0.830081,0.1,0.930081
41,3,Station Road,Kamarpara,20.3522,20.3522,51.8914,54.6162,0,31.5392,2.72475,31.5392,34.264
63,3,Station Road,Kamarpara,33.267,33.267,51.8914,54.6162,0,18.6244,2.72475,18.6244,21.3492
84,3,Station Road,Kamarpara,51.7914,51.7914,51.8914,54.6162,0,0.1,2.72475,0.1,2.82475
89,6,Station Road,Kamarpara,53.3847,53.3847,53.4847,55.3926,0,0.1,1.90787,0.1,2.00787
75,1,Kamarpara,Station Road,45.86,54.437,54.537,55.716,8.57701,0.1,1.17896,8.67701,9.85597
76,1,Kamarpara,Station Road,46.5687,54.437,54.537,55.716,7.86837,0.1,1.17896,7.96837,9.14733
78,1,Kamarpara,Station Road,46.7176,54.437,54.537,55.716,7.71943,0.1,1.17896,7.81943,8.99838
81,1,Kamarpara,Station Road,49.7265,54.437,54.537,55.716,4.71054,0.1,1.17896,4.81054,5.9895
82,1,Kamarpara,Station Road,50.5267,54.437,54.537,55.716,3.91039,0.1,1.17896,4.01039,5.18934
83,3,Kamarpara,Station Road,51.3515,54.6162,54.7162,55.9637,3.26472,0.1,1.24752,3.36472,4.61224
85,3,Kamarpara,Station Road,52.9048,54.6162,54.7162,55.9637,1.71134,0.1,1.24752,1.81134,3.05886
87,3,Kamarpara,Station Road,53.3739,54.6162,54.7162,55.9637,1.24223,0.1,1.24752,1.34223,2.58975
88,3,Kamarpara,Station Road,53.3835,54.6162,54.7162,55.9637,1.23264,0.1,1.24752,1.33264,2.58015
93,6,Kamarpara,Station Road,57.074,57.074,57.174,57.4728,0,0.1,0.298789,0.1,0.398789
62,8,Station Road,Kamarpara,33.0082,33.0082,58.3919,59.2605,0,25.3836,0.86861,25.3836,26.2522
77,8,Station Road,Kamarpara,46.6243,46.6243,58.3919,59.2605,0,11.7676,0.86861,11.7676,12.6362
94,8,Station Road,Kamarpara,58.2919,58.2919,58.3919,59.2605,0,0.1,0.86861,0.1,0.96861
3,9,Station Road,Kamarpara,1.31094,1.31094,59.1135,60.7396,0,57.8026,1.62606,57.8026,59.4286
80,9,Station Road,Kamarpara,47.443,47.443,59.1135,60.7396,0,11.6705,1.62606,11.6705,13.2965
91,9,Station Road,Kamarpara,55.3288,55.3288,59.1135,60.7396,0,3.78468,1.62606,3.78468,5.41074
95,9,Station Road,Kamarpara,59.0135,59.0135,59.1135,60.7396,0,0.1,1.62606,0.1,1.72606
96,8,Kamarpara,Station Road,60.7132,60.7132,63.6765,64.2871,0,2.96323,0.610643,2.96323,3.57388
97,8,Kamarpara,Station Road,60.9057,60.9057,63.6765,64.2871,0,2.77077,0.610643,2.77077,3.38141
100,8,Kamarpara,Station Road,63.5765,63.5765,63.6765,64.2871,0,0.1,0.610643,0.1,0.710643
46,2,Station Road,Kamarpara,23.4827,23.4827,62.8571,64.6606,0,39.3743,1.80353,39.3743,41.1779
99,2,Station Road,Kamarpara,62.7571,62.7571,62.8571,64.6606,0,0.1,1.80353,0.1,1.90353
39,5,Station Road,Kamarpara,19.9408,19.9408,70.025,70.0769,0,50.0842,0.051832,50.0842,50.136
92,5,Station Road,Kamarpara,55.9731,55.9731,70.025,70.0769,0,14.0519,0.051832,14.0519,14.1038
98,5,Station Road,Kamarpara,60.9522,60.9522,70.025,70.0769,0,9.07281,0.051832,9.07281,9.12464
108,5,Station Road,Kamarpara,68.9217,68.9217,70.025,70.0769,0,1.10334,0.051832,1.10334,1.15517
111,5,Station Road,Kamarpara,69.925,69.925,70.025,70.0769,0,0.1,0.051832,0.1,0.151832
101,9,Kamarpara,Station Road,64.2996,64.2996,69.253,71.921,0,4.95339,2.66803,4.95339,7.62142
102,9,Kamarpara,Station Road,64.3311,64.3311,69.253,71.921,0,4.92193,2.66803,4.92193,7.58996
107,9,Kamarpara,Station Road,68.5461,68.5461,69.253,71.921,0,0.706927,2.66803,0.706927,3.37495
109,9,Kamarpara,Station Road,69.153,69.153,69.253,71.921,0,0.1,2.66803,0.1,2.76803
104,2,Kamarpara,Station Road,67.271,67.271,68.0371,72.3608,0,0.766113,4.32369,0.766113,5.08981
106,2,Kamarpara,Station Road,67.9371,67.9371,68.0371,72.3608,0,0.1,4.32369,0.1,4.42369
114,6,Station Road,Kamarpara,70.9104,70.9104,71.0104,74.0496,0,0.1,3.03918,0.1,3.13918
105,7,Station Road,Kamarpara,67.4603,67.4603,76.2615,76.3574,0,8.80125,0.095858,8.80125,8.89711
120,7,Station Road,Kamarpara,76.1615,76.1615,76.2615,76.3574,0,0.1,0.095858,0.1,0.195858
112,5,Kamarpara,Station Road,69.9255,70.0769,76.0847,77.2875,0.151349,6.00786,1.20279,6.15921,7.362
115,5,Kamarpara,Station Road,71.4074,71.4074,76.0847,77.2875,0,4.67729,1.20279,4.67729,5.88008
116,5,Kamarpara,Station Road,74.1592,74.1592,76.0847,77.2875,0,1.92552,1.20279,1.92552,3.12832
117,5,Kamarpara,Station Road,74.4548,74.4548,76.0847,77.2875,0,1.62996,1.20279,1.62996,2.83275
119,5,Kamarpara,Station Road,75.9847,75.9847,76.0847,77.2875,0,0.1,1.20279,0.1,1.30279
