ID,CNG ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
4,1,Kamarpara,Station Road,0.389758,0.389758,0.489758,2.16803,0,0.1,1.67827,0.1,1.77827
8,17,Station Road,Kamarpara,2.74594,2.74594,2.93962,3.05273,0,0.193683,0.11311,0.193683,0.306793
9,17,Station Road,Kamarpara,2.83962,2.83962,2.93962,3.05273,0,0.1,0.11311,0.1,0.21311
2,2,Kamarpara,Station Road,0.286372,0.286372,6.78725,7.30541,0,6.50088,0.518155,6.50088,7.01903
18,2,Kamarpara,Station Road,6.68725,6.68725,6.78725,7.30541,0,0.1,0.518155,0.1,0.618155
12,17,Kamarpara,Station Road,4.57177,4.57177,7.37466,9.16438,0,2.8029,1.78972,2.8029,4.59262
20,17,Kamarpara,Station Road,7.27466,7.27466,7.37466,9.16438,0,0.1,1.78972,0.1,1.88972
21,6,Kamarpara,Station Road,8.21784,8.21784,8.31784,9.42846,0,0.1,1.11062,0.1,1.21062
16,7,Kamarpara,Station Road,6.32985,6.32985,11.6495,11.8063,0,5.31966,0.156749,5.31966,5.47641
29,7,Kamarpara,Station Road,11.5495,11.5495,11.6495,11.8063,0,0.1,0.156749,0.1,0.256749
25,6,Station Road,Kamarpara,10.5364,10.5364,10.6364,11.8166,0,0.1,1.18014,0.1,1.28014
15,3,Kamarpara,Station Road,6.24493,6.24493,14.3524,15.0314,0,8.10751,0.678939,8.10751,8.78644
17,3,Kamarpara,Station Road,6.59851,6.59851,14.3524,15.0314,0,7.75393,0.678939,7.75393,8.43287
35,3,Kamarpara,Station Road,14.2524,14.2524,14.3524,15.0314,0,0.1,0.678939,0.1,0.778939
13,8,Kamarpara,Station Road,5.27461,5.27461,14.2692,15.0645,0,8.99462,0.795223,8.99462,9.78985
22,8,Kamarpara,Station Road,8.9357,8.9357,14.2692,15.0645,0,5.33353,0.795223,5.33353,6.12875
34,8,Kamarpara,Station Road,14.1692,14.1692,14.2692,15.0645,0,0.1,0.795223,0.1,0.895223
32,17,Station Road,Kamarpara,12.7732,12.7732,15.1574,15.8176,0,2.38416,0.660234,2.38416,3.04439
39,17,Station Road,Kamarpara,15.0574,15.0574,15.1574,15.8176,0,0.1,0.660234,0.1,0.760234
7,4,Kamarpara,Station Road,1.37557,1.37557,15.1702,16.0119,0,13.7946,0.841695,13.7946,14.6363
11,4,Kamarpara,Station Road,3.03813,3.03813,15.1702,16.0119,0,12.1321,0.841695,12.1321,12.9738
24,4,Kamarpara,Station Road,9.09636,9.09636,15.1702,16.0119,0,6.07383,0.841695,6.07383,6.91553
40,4,Kamarpara,Station Road,15.0702,15.0702,15.1702,16.0119,0,0.1,0.841695,0.1,0.941695
38,6,Kamarpara,Station Road,14.7476,14.7476,14.8476,16.6218,0,0.1,1.77417,0.1,1.87417
28,11,Station Road,Kamarpara,11.2429,11.2429,11.3429,18.0514,0,0.1,6.7085,0.1,6.8085
33,2,Station Road,Kamarpara,13.8212,13.8212,17.7448,19.5556,0,3.9236,1.81082,3.9236,5.73441
47,2,Station Road,Kamarpara,17.6448,17.6448,17.7448,19.5556,0,0.1,1.81082,0.1,1.91082
52,6,Station Road,Kamarpara,20.8425,20.8425,20.9425,21.3444,0,0.1,0.401849,0.1,0.501849
5,18,Station Road,Kamarpara,1.13759,1.13759,23.2945,24.5214,0,22.157,1.22689,22.157,23.3838
49,18,Station Road,Kamarpara,18.9616,18.9616,23.2945,24.5214,0,4.333,1.22689,4.333,5.55989
54,18,Station Road,Kamarpara,23.1945,23.1945,23.2945,24.5214,0,0.1,1.22689,0.1,1.32689
50,2,Kamarpara,Station Road,20.7078,20.7078,25.567,25.6621,0,4.85926,0.0951169,4.85926,4.95438
58,2,Kamarpara,Station Road,25.467,25.467,25.567,25.6621,0,0.1,0.0951169,0.1,0.195117
53,11,Kamarpara,Station Road,22.807,22.807,22.907,26.0385,0,0.1,3.13145,0.1,3.23145
61,6,Kamarpara,Station Road,26.7835,26.7835,26.8835,27.023,0,0.1,0.139443,0.1,0.239443
45,17,Kamarpara,Station Road,17.1191,17.1191,25.2404,27.1896,0,8.12125,1.94926,8.12125,10.0705
57,17,Kamarpara,Station Road,25.1404,25.1404,25.2404,27.1896,0,0.1,1.94926,0.1,2.04926
26,10,Kamarpara,Station Road,10.909,10.909,27.0685,27.8479,0,16.1594,0.779468,16.1594,16.9389
27,10,Kamarpara,Station Road,10.9723,10.9723,27.0685,27.8479,0,16.0961,0.779468,16.0961,16.8756
42,10,Kamarpara,Station Road,15.5994,15.5994,27.0685,27.8479,0,11.4691,0.779468,11.4691,12.2486
60,10,Kamarpara,Station Road,26.7699,26.7699,27.0685,27.8479,0,0.298589,0.779468,0.298589,1.07806
62,10,Kamarpara,Station Road,26.9685,26.9685,27.0685,27.8479,0,0.1,0.779468,0.1,0.879468
55,12,Station Road,Kamarpara,23.9942,23.9942,27.5311,29.2376,0,3.53691,1.70648,3.53691,5.2434
63,12,Station Road,Kamarpara,27.4311,27.4311,27.5311,29.2376,0,0.1,1.70648,0.1,1.80648
71,11,Station Road,Kamarpara,32.297,32.297,32.397,32.4381,0,0.1,0.0410242,0.1,0.141024
64,18,Kamarpara,Station Road,27.7624,27.7624,32.4356,32.8198,0,4.67317,0.384193,4.67317,5.05736
66,18,Kamarpara,Station Road,28.1249,28.1249,32.4356,32.8198,0,4.31065,0.384193,4.31065,4.69485
72,18,Kamarpara,Station Road,32.3356,32.3356,32.4356,32.8198,0,0.1,0.384193,0.1,0.484193
59,2,Station Road,Kamarpara,26.3733,26.3733,33.5275,33.551,0,7.15423,0.0234882,7.15423,7.17772
78,2,Station Road,Kamarpara,33.4275,33.4275,33.5275,33.551,0,0.1,0.0234882,0.1,0.123488
70,12,Kamarpara,Station Road,31.6057,31.6057,33.3816,33.6661,0,1.77588,0.284482,1.77588,2.06036
76,12,Kamarpara,Station Road,33.2816,33.2816,33.3816,33.6661,0,0.1,0.284482,0.1,0.384482
23,9,Kamarpara,Station Road,8.95926,8.95926,33.3336,33.8694,0,24.3743,0.535832,24.3743,24.9101
30,9,Kamarpara,Station Road,11.5985,11.5985,33.3336,33.8694,0,21.735,0.535832,21.735,22.2709
37,9,Kamarpara,Station Road,14.4812,14.4812,33.3336,33.8694,0,18.8524,0.535832,18.8524,19.3882
74,9,Kamarpara,Station Road,33.2336,33.2336,33.3336,33.8694,0,0.1,0.535832,0.1,0.635832
77,11,Kamarpara,Station Road,33.3382,33.3382,33.4382,34.7875,0,0.1,1.34935,0.1,1.44935
6,5,Kamarpara,Station Road,1.15324,1.15324,35.2809,36.1041,0,34.1277,0.823208,34.1277,34.9509
31,5,Kamarpara,Station Road,12.1827,12.1827,35.2809,36.1041,0,23.0982,0.823208,23.0982,23.9214
