ID,CNG ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
1,1,Kamarpara,Station Road,1.07307,1.07307,1.17307,2.91333,0,0.1,1.74025,0.1,1.84025
9,16,Station Road,Kamarpara,7.19816,7.19816,7.29816,7.95852,0,0.1,0.660363,0.1,0.760363
14,6,Kamarpara,Station Road,8.82656,8.82656,8.92656,9.19184,0,0.1,0.265281,0.1,0.365281
10,17,Station Road,Kamarpara,7.38077,7.38077,10.7036,11.313,0,3.32286,0.609338,3.32286,3.93219
19,17,Station Road,Kamarpara,10.6036,10.6036,10.7036,11.313,0,0.1,0.609338,0.1,0.709338
3,2,Kamarpara,Station Road,1.77204,1.77204,11.8831,12.382,0,10.111,0.49896,10.111,10.61
20,2,Kamarpara,Station Road,11.7831,11.7831,11.8831,12.382,0,0.1,0.49896,0.1,0.59896
16,6,Station Road,Kamarpara,9.94955,9.94955,10.0496,13.1045,0,0.1,3.0549,0.1,3.1549
4,9,Kamarpara,Station Road,3.3124,3.3124,17.0511,17.3662,0,13.7387,0.315124,13.7387,14.0538
7,9,Kamarpara,Station Road,4.02411,4.02411,17.0511,17.3662,0,13.027,0.315124,13.027,13.3421
24,9,Kamarpara,Station Road,16.8121,16.8121,17.0511,17.3662,0,0.239032,0.315124,0.239032,0.554156
26,9,Kamarpara,Station Road,16.9511,16.9511,17.0511,17.3662,0,0.1,0.315124,0.1,0.415124
18,7,Kamarpara,Station Road,10.3731,10.3731,16.9703,19.166,0,6.59716,2.19574,6.59716,8.7929
25,7,Kamarpara,Station Road,16.8703,16.8703,16.9703,19.166,0,0.1,2.19574,0.1,2.29574
12,3,Kamarpara,Station Road,8.33128,8.33128,22.7031,22.8844,0,14.3718,0.181379,14.3718,14.5532
29,3,Kamarpara,Station Road,21.3194,21.3194,22.7031,22.8844,0,1.38368,0.181379,1.38368,1.56506
30,3,Kamarpara,Station Road,22.6031,22.6031,22.7031,22.8844,0,0.1,0.181379,0.1,0.281379
27,2,Station Road,Kamarpara,20.8716,20.8716,23.3826,24.1389,0,2.51098,0.756272,2.51098,3.26725
33,2,Station Road,Kamarpara,23.2826,23.2826,23.3826,24.1389,0,0.1,0.756272,0.1,0.856272
36,1,Station Road,Kamarpara,24.6317,24.6317,24.7317,26.5254,0,0.1,1.79372,0.1,1.89372
48,16,Kamarpara,Station Road,33.5199,33.5199,33.6199,34.0331,0,0.1,0.413212,0.1,0.513212
49,16,Kamarpara,Station Road,33.5602,33.5602,33.6199,34.0331,0,0.0597461,0.413212,0.0597461,0.472958
11,19,Station Road,Kamarpara,7.46145,7.46145,32.7161,34.1788,0,25.2547,1.46267,25.2547,26.7173
15,19,Station Road,Kamarpara,9.80078,9.80078,32.7161,34.1788,0,22.9153,1.46267,22.9153,24.378
40,19,Station Road,Kamarpara,27.5796,27.5796,32.7161,34.1788,0,5.1365,1.46267,5.1365,6.59917
46,19,Station Road,Kamarpara,32.6161,32.6161,32.7161,34.1788,0,0.1,1.46267,0.1,1.56267
47,6,Kamarpara,Station Road,33.1611,33.1611,33.2611,34.8171,0,0.1,1.55592,0.1,1.65592
35,17,Kamarpara,Station Road,23.9348,23.9348,36.2261,37.1193,0,12.2913,0.893153,12.2913,13.1845
51,17,Kamarpara,Station Road,36.1261,36.1261,36.2261,37.1193,0,0.1,0.893153,0.1,0.993153
